eventdate;load_n;load_ne;load_seco;load_s;load_t;teq_n;teq_ne;teq_seco;teq_s;teq_t
2022-03-17 00:00:00;26.191999999999997;27.670529470529466;27.174425574425577;23.673;26.17748876123876;5825.16004351633;11914.716113064627;46172.89800920535;12960.353625208527;77703.83581104934
2022-03-18 00:00:00;26.252;27.558841158841155;27.359040959040964;26.5588;26.93217052947053;5807.065098929813;11630.88395705351;47328.7667227445;14218.37162270621;79202.16656455872
2022-03-19 00:00:00;26.096;27.39280719280719;26.760039960039965;22.0248;25.56841178821179;5541.973692724114;10963.707592559109;42743.24062721202;11274.66044467099;71116.43569534076
2022-03-20 00:00:00;25.334;27.337462537462535;26.081518481518486;19.087;24.459995254745255;5287.437444989577;10439.756358505907;37735.597833813496;8493.491372189783;63047.891143015986
2022-03-21 00:00:00;24.282;26.842957042957046;24.209790209790214;18.816;23.537686813186816;5819.664287567754;11613.394049826267;41402.39612229509;11314.570145554464;71278.08026038915
2022-03-22 00:00:00;26.11;27.22017982017982;23.880519480519485;20.8958;24.526624825174828;5980.971554913134;11378.235113273106;41627.52357522936;11672.884390522802;72237.83227790133
2022-03-23 00:00:00;24.971999999999998;26.1016983016983;25.1948051948052;22.2888;24.639325874125873;5888.23610922863;11559.012190611964;42580.0246165935;12450.945266295883;74216.92637352328
2022-03-24 00:00:00;26.548;26.767032967032964;26.04835164835165;22.519399999999997;25.470696153846152;5928.813259541348;11692.162275399583;43543.57465829472;12398.068287278416;75231.83112564281
2022-03-25 00:00:00;26.286;27.134665334665335;26.272127872127875;22.165599999999998;25.464598301698302;5922.900569548298;11249.596398332125;45381.281458767364;11096.826812100628;74956.43606587908
2022-03-26 00:00:00;26.820000000000004;26.66113886113886;27.153046953046957;21.5068;25.535246453546456;5739.938723502432;10771.906070667172;41331.36783883225;9385.907204398092;69150.72279089646
2022-03-27 00:00:00;26.351999999999997;27.265934065934065;26.431568431568436;23.178;25.806875624375625;5485.914955820584;10063.97022657858;37483.493595518456;7774.894559499444;63205.82893171071
2022-03-28 00:00:00;24.634;27.206393606393608;25.390009990009993;22.3596;24.8975008991009;5693.9045866712995;11001.494572581581;42748.328741915546;10895.424821810013;73470.40421494092
2022-03-29 00:00:00;23.408;27.139060939060936;26.143056943056944;23.4936;25.045929470529472;5544.663026532314;11160.03321391588;43961.9288035316;11646.286610246434;74904.22577706742
2022-03-30 00:00:00;25.628;27.477522477522477;26.847152847152852;21.245199999999997;25.29946883116883;5505.252188950661;11246.300784286943;44189.57315432742;12636.18562455304;76037.40414836693
2022-03-31 00:00:00;26.548;27.106693306693305;25.992007992007995;16.0094;23.914025324675325;5737.056302175121;11654.688660286738;45108.05740817204;12083.981070258065;74497.76694079221
2022-04-01 00:00:00;26.826;27.02497502497502;24.338661338661343;15.9944;23.54600909090909;5910.501148276581;11714.213923280058;42348.84912209868;11909.354117095207;71882.92124259903
2022-04-02 00:00:00;26.304000000000002;27.247952047952047;25.003596403596404;18.955;24.377637112887115;5535.167160528145;10985.195763300904;38871.6774790827;10460.048868095899;65852.08487004865
2022-04-03 00:00:00;25.862;26.836963036963038;25.921478521478527;19.805799999999998;24.60656038961039;5215.884532774688;10085.565142002783;35847.13949805285;9477.550878769978;60625.717812100134
2022-04-04 00:00:00;25.886;27.144055944055943;26.380419580419588;21.554000000000002;25.241118881118883;5793.9706715913835;11115.688823926337;43738.419333287;12222.241741869353;72870.3219209173
2022-04-05 00:00:00;26.226;26.93146853146853;26.393606393606397;21.3778;25.23221873126873;5816.007264878387;11582.548464975678;44712.95611111883;12159.181139047949;74270.69508422517
2022-04-06 00:00:00;25.849999999999998;26.859140859140858;25.95704295704296;20.8066;24.868195954045955;5817.066486330785;11644.164588540656;44389.95983175817;12322.217694725503;74173.35161931897
2022-04-07 00:00:00;26.453999999999997;26.92667332667332;25.663136863136867;20.8324;24.969052547452545;5886.248004276773;11567.645957357441;43951.87513280056;12668.725203273107;74076.66418247565
2022-04-08 00:00:00;25.881999999999998;27.147852147852145;25.939660339660346;20.9664;24.983978121878124;5864.839910778319;11686.40667553857;44350.71034239056;12422.618602494786;74324.5846571925
2022-04-09 00:00:00;25.483999999999998;26.95344655344655;25.74125874125874;22.1892;25.09197632367632;5615.855250826963;11003.27765275191;41576.467352328;10565.893305886031;68761.49807310633
2022-04-10 00:00:00;26.036;27.26173826173826;25.88711288711289;22.2888;25.368412787212787;5436.26637694927;10624.92496408617;37772.002031758166;9299.13424952745;63132.32918457261
